source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Media Studio,"We'll always welcome new citizens who share our values &amp; love our people. Our borders will always be closed to ter… https://t.co/Rvm1IDCcRi,07-06-2017 15:29:25,,,false,882984839820881921
WH Digital,Polish Ambassador to the United States Piotr Wilczek on the Unbreakable Polish-American Bond: https://t.co/gb8EhszK2a,07-06-2017 15:18:01,,,false,882981971844096000
WH Digital,Readout of @POTUS’ Meeting with President Kolinda Grabar-Kitarovic of Croatia: https://t.co/7CiWZDkzIn,07-06-2017 14:53:02,,,false,882975682514616320
WH Digital,#ICYMI: @POTUS' remarks to the people of Poland: https://t.co/U1chdld4Am #POTUSinPoland https://t.co/tlaJsLibhZ,07-06-2017 14:23:01,,,false,882968130116620288
WH Digital,.@POTUS reaffirms America’s commitment to its allies on his second trip abroad: https://t.co/Xt0tYy1u1s… https://t.co/iHpuS37z0U,07-06-2017 12:38:03,,,false,882941712846520322
WH Digital,Watch LIVE as @POTUS delivers remarks to the people of Poland: https://t.co/26ssMxTQAr #POTUSinPoland https://t.co/3fjjg6tt2L,07-06-2017 11:14:33,,,false,882920699203112960
WH Digital,Watch LIVE as @POTUS holds a joint press conference with President Andrzej Duda: https://t.co/nqw7mIQ2Dx… https://t.co/8Ic4aYTVIw,07-06-2017 08:25:17,,,false,882878102728323073
WH Digital,Statement from @POTUS on @SecretService 152nd Anniversary: https://t.co/qGQG000Sbx,07-05-2017 23:52:01,,,false,882748934820683781
WH Digital,RT @Reince45: On 2nd foreign trip @POTUS will continue to prioritize the safety &amp; prosperity of Americans while bolstering ties w/ US allie…,07-05-2017 23:49:21,,,true,882748263090278401
WH Digital,Your 1600 Daily: https://t.co/4A4rDIrSyt https://t.co/oueCett0Ah,07-05-2017 18:48:03,,,false,882672439574089729
WH Digital,#ICYMI: @IvankaTrump on the benefits of paid family leave in today’s @WSJ https://t.co/C0rNcdNnCY,07-05-2017 18:04:01,,,false,882661359309213697
WH Digital,RT @SecretaryZinke: I'm honored to announce $185000 in funds to match @POTUS salary which together will restore Antietam historic sites ht…,07-05-2017 17:31:32,,,true,882653182266093578
WH Digital,West Wing Reads: https://t.co/L0AX9KQeQ6 https://t.co/4zGwzmzRcq,07-05-2017 17:22:02,,,false,882650794054610944
WH Digital,FACT: average premiums in Wisconsin have skyrocketed by $2976 since 2013. https://t.co/R7kN6nkaTS,07-05-2017 16:54:03,,,false,882643748957638656
WH Digital,Readout of @POTUS’s Call with President Abdel Fattah Al Sisi of Egypt: https://t.co/vZmJW5OWbz,07-05-2017 16:09:01,,,false,882632418422816769
WH Digital,Each day we round up the best stories the West Wing is reading and share them with you.Sign up for West Wing Reads… https://t.co/ClbCTc5jTd,07-05-2017 14:38:02,,,false,882609522510114816
WH Digital,WSJ Letters: Ivanka Trump Replies on Paid Family Leave https://t.co/bkoa54NuKu via @WSJOpinion,07-05-2017 12:17:09,,,false,882574065327845377
WH Digital,4th of July Fireworks from the South Lawn ➡️ WATCH LIVE https://t.co/JhowgBS1Gx https://t.co/wdnubBOS8W,07-05-2017 00:54:03,,,false,882402157793882112
WH Digital,RT @FLOTUS: #HappyIndependenceDay 🇺🇸We are the land of the free because of the brave. Thank you to the heroes who serve!,07-04-2017 15:06:58,,,true,882254412957327361
WH Digital,Happy Fourth of July! https://t.co/T3MuJrDGUj,07-04-2017 13:39:03,,,false,882232289610149888
Twitter for iPhone,RT @realDonaldTrump: #HappyIndependenceDay #July4 #USA🇺🇸 https://t.co/NsFslPEFrp,07-04-2017 10:39:12,,,true,882187029970374656
WH Digital,CBO’s Failed #Obamacare Enrollment Projections: https://t.co/RZaXlSNxQI,07-03-2017 19:58:01,,,false,881965271128428545
WH Digital,.@POTUS Issues Executive Order on Reviving the National Space Council: https://t.co/f1rpqsnKpD https://t.co/xobIHNxSoC,07-03-2017 16:56:05,,,false,881919487217471488
Twitter for iPhone,RT @realDonaldTrump: If we can help little #CharlieGard as per our friends in the U.K. and the Pope we would be delighted to do so.,07-03-2017 14:09:22,,,true,881877529178583042
WH Digital,Remember All of #Obamacare’s Broken Promises? https://t.co/w0ujHOOOE8,07-03-2017 14:03:02,,,false,881875935980650496
WH Digital,#Obamacare has brought Americans rising premiums unaffordable deductibles fewer insurance choices &amp; higher taxes… https://t.co/qkT00W6gaB,07-02-2017 15:24:04,,,false,881533940162596874
WH Digital,Americans are suffering under #Obamacare hear their stories: https://t.co/RrgZuWXBI4,07-01-2017 21:31:01,,,false,881263901433790465
Media Studio,.@POTUS vows to usher in the Golden Era of American Energy Dominance: https://t.co/1Tc4id1MCM https://t.co/A0ZpggYy5a,07-01-2017 17:39:01,,,false,881205515174297601
WH Digital,Intern Series: South Carolina to the South Lawn https://t.co/qfnKn1BhO7 https://t.co/p0C697YELp,07-01-2017 15:06:03,,,false,881167020137558016
WH Digital,.@POTUS Welcomes President Moon to the White House: https://t.co/BszhodhxDE https://t.co/IkEVdDcKj7,06-30-2017 22:52:03,,,false,880921903527014400
WH Digital,Breaking the Beltway Mentality: Billions in New Spending Is Not a ‘Cut’ https://t.co/z6N9qCA7us,06-30-2017 22:18:01,,,false,880913341098676226
WH Digital,Your 1600 Daily: https://t.co/J6JbgJ3S1M https://t.co/WfN36sC3aG,06-30-2017 21:09:03,,,false,880895983491702785
Media Studio,Join us as @POTUS delivers the Weekly Address. https://t.co/LgLPPZX4Z7,06-30-2017 20:32:01,,,false,880886666084327424
WH Digital,West Wing Reads: https://t.co/C5HhS4iF1I https://t.co/9fouZVUucO,06-30-2017 20:05:05,,,false,880879884591124480
WH Digital,RT @VP: .@POTUS Trump &amp; I will not rest &amp; will not relent until we #RepealAndReplace this failed law &amp; end the Obamacare nightmare once &amp; f…,06-30-2017 18:30:24,,,true,880856056481669124
WH Digital,FACT: six issuers have abandoned #Obamacare in Kentucky and nearly 50% of counties have only one provider and no ch… https://t.co/LCepQsYrj9,06-30-2017 17:26:03,,,false,880839865893609472
WH Digital,RT @POTUS: #KatesLaw &amp; #NoSanctuaryForCriminalsAct will make our communities safer. These stories show why. https://t.co/VPeHcpnNvq https:/…,06-30-2017 16:33:27,,,true,880826628275920896
WH Digital,Watch LIVE as @POTUS gives joint statements with President Moon in the Rose Garden: https://t.co/gUPtNSJkOS https://t.co/l6tKiAL6s5,06-30-2017 15:46:27,,,false,880814800359608321
WH Digital,Today @POTUS will welcome the President of the Republic of Korea Moon Jae-in to the White House. https://t.co/Hs8xrMmBeE,06-30-2017 13:47:03,,,false,880784750872604673
WH Digital,Remarks by @POTUS at the Unleashing American Energy Event: https://t.co/HxcRVQ9FJj https://t.co/p19T5l7hWC,06-29-2017 23:48:03,,,false,880573611446284288
Media Studio,Today the House passed Kate's Law &amp; the No Sanctuary for Criminals Act. It's time for tragedies like Juan's to end:… https://t.co/Kcuxin66AP,06-29-2017 23:13:14,,,false,880564847884292098
WH Digital,RT @EPAScottPruitt: . @POTUS said it best: "The golden era of American energy is now." #EnergyWeek https://t.co/8K2Oe53sxJ,06-29-2017 21:31:37,,,true,880539276022349824
WH Digital,.@POTUS Hosts Tribal State and Local Energy Roundtable: https://t.co/QhOpFaOy1B https://t.co/0yCNC6pP9b,06-29-2017 21:07:02,,,false,880533090233311232
WH Digital,Your 1600 Daily: https://t.co/fRHezKjTir https://t.co/F9bdAGCRos,06-29-2017 20:14:04,,,false,880519760731152384
Twitter Web Client,Watch LIVE as @POTUS delivers remarks at the Unleashing American Energy Event: https://t.co/XfACfOZULL https://t.co/rgCfRD4wTo,06-29-2017 19:33:52,,,false,880509641314238464
WH Digital,West Wing Reads: https://t.co/z0fCxOwNxc https://t.co/87ttE58oOE,06-29-2017 19:09:02,,,false,880503393361551360
WH Digital,Yesterday @POTUS met with immigration crime victims to urge the passage of House legislation to save American lives: https://t.co/kzfS2ZnJIN,06-29-2017 18:42:02,,,false,880496597406273536
WH Digital,RT @HouseJudiciary: This week Congress is addressing the lack of immigration enforcement and the spread of sanctuary policies that have ha…,06-29-2017 18:18:29,,,true,880490673241280512
WH Digital,RT @PressSec: Op-Ed from @RepGoodlatte: Our Immigration System Can Work Better for AmericaPass #KatesLaw and #SaveAmericanLives https://t.…,06-29-2017 18:01:23,,,true,880486368283172865
WH Digital,Each day we round up the best stories the West Wing is reading &amp; share them with you.SIGN UP for West Wing Reads:… https://t.co/wg8hQV1yWa,06-29-2017 17:33:02,,,false,880479235646926849
WH Digital,AG Sessions: “Congress must pass Kate's Law and make America safer” https://t.co/jikWYlS79i,06-29-2017 16:48:01,,,false,880467906395594752
WH Digital,FACT: 14 out of 17 Nevada counties are projected to have ZERO insurers on #Obamacare's individual market in 2018. https://t.co/hC5kW3Wzg5,06-29-2017 16:22:03,,,false,880461370239668224
WH Digital,#ICYMI: @POTUS welcomed Prime Minister @narendramodi to the White House https://t.co/VkIv7UihuU https://t.co/oBzgvaKYxP,06-29-2017 15:47:04,,,false,880452567448334340
Media Studio,Yesterday @POTUS welcomed the World Series Champion Chicago @Cubs to the White House: https://t.co/f06naHTxAN https://t.co/KOxGadJZ0U,06-29-2017 15:01:36,,,false,880441124241920001
Twitter for iPhone,RT @realDonaldTrump: It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon. Co…,06-28-2017 21:28:56,,,true,880176210965299201
WH Digital,Your 1600 Daily: https://t.co/HGeLFfCiqr https://t.co/1SpbaFNJXb,06-28-2017 19:42:03,,,false,880149315552989184
WH Digital,RT @VP: Thank you to Todd and Tom Ricketts and the @Cubs for stopping by the @WhiteHouse &amp; for the new jersey! Go Cubs Go! https://t.co/o…,06-28-2017 19:24:02,,,true,880144781132910592
WH Digital,RT @PressSec: .@POTUS welcomes 2016 #WorldSeries @Cubs to @WhiteHouse https://t.co/gn3DJrrEkJ,06-28-2017 19:20:52,,,true,880143982784909312
WH Digital,West Wing Reads: https://t.co/5X1z2c8BEi https://t.co/NwWIcQzifA,06-28-2017 17:38:02,,,false,880118105715900416
WH Digital,FACT: ∼37000 people will lose their insurance with the collapse of the MA/NH #Obamacare co-op. Only 4 of the origi… https://t.co/AuWiiznRxt,06-28-2017 16:34:03,,,false,880102001308258305
WH Digital,RT @PressSec: .@POTUS Has Accepted @EmmanuelMacron's Invitation to visit for #BastilleDay reaffirming America’s strong ties of friendship…,06-28-2017 15:31:27,,,true,880086249381515265
WH Digital,.@SecPriceMD in @WSJ: #Obamacare’s Victims Need Relief Now https://t.co/Ceruhdiu02,06-28-2017 15:09:01,,,false,880080604053860352
WH Digital,RT @VP: Going to OH to hear the voices &amp; real stories of those struggling w/ Obamacare's rising costs &amp; plummeting choices #VPinOH #RepealA…,06-28-2017 14:51:35,,,true,880076215125553154
WH Digital,West Wing Reads: https://t.co/vuYmQEnKSs https://t.co/vh882MS8CT,06-27-2017 22:49:02,,,false,879833982246023169
WH Digital,FACT: average premiums on the individual market are up 105% since 2013 – an increase of nearly $3K a year for the a… https://t.co/thS9nEBTlZ,06-27-2017 21:19:03,,,false,879811337584562178
WH Digital,Your 1600 Daily: https://t.co/NrixB4eyQP https://t.co/yva3uqo7yu,06-27-2017 20:04:03,,,false,879792463745044480
WH Digital,.@POTUS Unleashes America’s Energy Potential: https://t.co/jZoinJzhZ3,06-27-2017 19:06:38,,,false,879778011830042624
WH Digital,.@SecretaryPerry @SecretaryZinke and @EPAScottPruitt: “Paving the path to U.S. energy dominance” https://t.co/MRD9G8dh1f,06-27-2017 16:39:26,,,false,879740970279071744
WH Digital,The United States and India — Prosperity Through Partnership: https://t.co/Fmj1uHwoTR,06-27-2017 15:33:35,,,false,879724398374252544
WH Digital,Your 1600 Daily: https://t.co/cCVi9XjGOb https://t.co/sF35VA99KH,06-26-2017 21:12:08,,,false,879447209871388672
WH Digital,RT @FLOTUS: Welcome to the @WhiteHouse Prime Minister Modi! https://t.co/JEAgtlUQcw,06-26-2017 20:47:24,,,true,879440983632605184
WH Digital,West Wing Reads: https://t.co/HraDN8lFu7 https://t.co/iUbQeGlsS8,06-26-2017 19:49:03,,,false,879426298279583744
WH Digital,RT @VP: WATCH LIVE! @SeemaCMS &amp; I will hear directly from families who have been negatively impacted by Obamacare: https://t.co/3IM2Qb1WSg…,06-26-2017 19:26:48,,,true,879420700402077696
WH Digital,FACT: when #Obamacare was signed CBO estimated that 23M would be covered in 2017. They were off by 100%. Only 10.3… https://t.co/yJw7LCZnjk,06-26-2017 18:49:03,,,false,879411199934443520
WH Digital,RT @VP: Real people who're facing a real health care crisis- people like Julie Champine- will share their story later today: https://t.co/a…,06-26-2017 17:47:06,,,true,879395609106665472
WH Digital,RT @PressSec: Statement from @POTUS on Today's Unanimous Supreme Court Decision. https://t.co/0TuHoRJzuT,06-26-2017 16:42:12,,,true,879379276252012544
WH Digital,Today @POTUS will welcome the Prime Minister of India @narendramodi to the White House. https://t.co/MIi1ifmdAN,06-26-2017 15:37:04,,,false,879362886912659458
Media Studio,Last week @POTUS &amp; @FLOTUS hosted members of Congress and their families for the annual Congressional Picnic on the… https://t.co/SoCruRWmOK,06-25-2017 17:34:33,,,false,879030062409932801
WH Digital,.@POTUS signs the Veterans Accountability and Whistleblower Protection Act: https://t.co/YuTRVUxL51 https://t.co/k8nXRMyc17,06-24-2017 19:12:03,,,false,878692212460183552
TweetDeck,Earlier this week @POTUS visited Kirkwood Community College in Cedar Rapids Iowa to address his efforts to foster… https://t.co/wJYtSYtsa4,06-24-2017 17:47:03,,,false,878670822835081216
WH Digital,#ICYMI: The American Technology Council Summit to Modernize Government Services: https://t.co/9Goo1qkEJw,06-24-2017 15:13:01,,,false,878632059065032704
WH Digital,West Wing Reads: https://t.co/TVQjjX8YWC https://t.co/IomsiPJWpi,06-23-2017 22:33:02,,,false,878380405765922816
WH Digital,National Review: #Obamacare Failure Is on the Democrats https://t.co/eUTVyDl5I3,06-23-2017 21:11:01,,,false,878359763804803073
WH Digital,Your 1600 Daily: https://t.co/7CWQNnM5YI https://t.co/b3yqE0IVp7,06-23-2017 20:24:03,,,false,878347945044844545
WH Digital,#Obamacare is Hurting Americans Hear Their Stories: https://t.co/1eRiYpN7v0,06-23-2017 19:21:02,,,false,878332084414062592
Media Studio,Join us as @POTUS delivers the Weekly Address. https://t.co/ASZPA4xlND,06-23-2017 18:01:02,,,false,878311952497352704
